transaction_id,date,merchant,amount,customer_name,customer_email,card_number,city,state,zip,account_id
tx_100121,2025-02-26,LYFT,36.28,<PII:customer_name:KPAObhAHcF_cYBfc>,<PII:customer_email:yJxtLePvOuBiDpxV>,************4523,Seattle,TX,72025,<PII:account_id:o86zhwAmA3N7IfhM>
tx_100122,2024-09-26,BESTBUY,33.82,<PII:customer_name:gkee_64A4I-t8izO>,<PII:customer_email:7fje1TY0LAKq5Ngj>,************7544,Miami,WA,50505,<PII:account_id:oqTX8pVMT9DzOgva>
tx_100123,2024-11-09,BESTBUY,45.45,<PII:customer_name:GWSPtZAhITy5nk_o>,<PII:customer_email:7OyrP6rOc3tz6W-j>,************0610,Miami,TX,35011,<PII:account_id:dVwJowqT1rTM9k8Q>
tx_100124,2025-05-25,AMAZON,12.28,<PII:customer_name:Ss6tVLYaGULn20s9>,<PII:customer_email:fBCpNDTBoTzEWPWb>,************3539,Miami,CO,88238,<PII:account_id:fuiXQxXSYGBKxA3R>
tx_100125,2024-09-11,LYFT,46.67,<PII:customer_name:0a0KhFzvCMt5FOQo>,<PII:customer_email:WM9wE0mhGCW6PXUL>,************9356,Miami,CO,26928,<PII:account_id:k-V42He88Vh_XqMu>
tx_100126,2025-05-23,BESTBUY,80.16,<PII:customer_name:XJVR3NOf7J0ddToL>,<PII:customer_email:tgVJkWCzcLxyo_UX>,************8975,Seattle,FL,41630,<PII:account_id:v0dEHf1Kvubxuf7f>
tx_100127,2024-09-20,COSTCO,35.71,<PII:customer_name:gkee_64A4I-t8izO>,<PII:customer_email:w7qt0C0w9TEPL_JX>,************2295,Miami,FL,94493,<PII:account_id:l-Ns4tRf0Eu-dDJM>
tx_100128,2024-09-05,LYFT,52.68,<PII:customer_name:3IkqtRt8y_awvh71>,<PII:customer_email:4bjJJ9kAzQ1YKunS>,************5078,Austin,CO,20809,<PII:account_id:DSFWnyPH68rq5EYg>
tx_100129,2024-08-14,LYFT,76.43,<PII:customer_name:r5t4AFfp-s3oRWON>,<PII:customer_email:He98pBzZcy3YR6bb>,***********4000,Miami,OR,70579,<PII:account_id:kyuTmAymHNH3ypaf>
tx_100130,2024-10-03,BESTBUY,95.34,<PII:customer_name:hXPjgcTkuiVcdaPM>,<PII:customer_email:XMreXi4LAUCcZren>,***********3180,Austin,TX,61432,<PII:account_id:Y_5wnR8hvAn-1u6O>
tx_100131,2025-03-12,AMAZON,91.61,<PII:customer_name:3IkqtRt8y_awvh71>,<PII:customer_email:N9JlqKtTzHPaPivX>,************8992,Denver,TX,79747,<PII:account_id:9fmPoCkmbt2A_wkT>
tx_100132,2025-01-12,TARGET,37.54,<PII:customer_name:u_zQ-yZKVcXDIgQF>,<PII:customer_email:EJYoqVK7pHV6xhdH>,************5175,Austin,CO,39808,<PII:account_id:1nPX-CbDyCwppWw7>
tx_100133,2024-10-31,WALMART,18.32,<PII:customer_name:6JJcXn2r6FWvTAMe>,<PII:customer_email:7tv8sz4vY27hWa9O>,************9778,Seattle,TX,51645,<PII:account_id:4w_W1LhjFx-z_6MK>
tx_100134,2025-07-25,AMAZON,44.4,<PII:customer_name:XHclHytgWrXIPucL>,<PII:customer_email:TPzLAKP2vLY3dkro>,************9596,Austin,CO,77366,<PII:account_id:Y1Udx4chxoSjn9iS>
tx_100135,2024-10-16,UBER,67.34,<PII:customer_name:lMex_S-v7J1AINMQ>,<PII:customer_email:s3gaKZ-IHjjqKK72>,************7507,Austin,WA,93229,<PII:account_id:UuzMuVXBm48Rdk2A>
tx_100136,2024-12-15,TARGET,51.0,<PII:customer_name:_bisErMeZ-BNqgAT>,<PII:customer_email:5Huwl1GQVfjV7aU4>,************7758,Portland,FL,37953,<PII:account_id:tApj2NZ0do9xcSYx>
tx_100137,2025-02-16,UBER,62.84,<PII:customer_name:8xmPXIGPZyCpg7PJ>,<PII:customer_email:4NfJcaY6ZCWNKKN2>,************7668,Seattle,FL,38063,<PII:account_id:NM5M4_FauhUYvlbs>
tx_100138,2025-02-01,TARGET,56.13,<PII:customer_name:u_zQ-yZKVcXDIgQF>,<PII:customer_email:51Ov8rIWevagtbtb>,************1650,Miami,OR,94688,<PII:account_id:jeowZkk0LMRTvO-9>
tx_100139,2024-10-24,WALMART,18.35,<PII:customer_name:GHJTBNfWYZLj9j6y>,<PII:customer_email:q7SAXhEcX5p4sRDX>,************8241,Austin,CO,51984,<PII:account_id:EzjwUi5sfV5Naaw->
tx_100140,2025-04-08,WALMART,60.84,<PII:customer_name:KPAObhAHcF_cYBfc>,<PII:customer_email:jwZgFPyTQbDJwvkB>,************7044,Denver,WA,51685,<PII:account_id:n81NMCBT45mp9YIU>
tx_100141,2025-06-18,UBER,25.8,<PII:customer_name:7sNyvAkZyf7oCYt3>,<PII:customer_email:KuXwlF_wHM16mEGG>,************5786,Portland,CO,10804,<PII:account_id:V4RJVbE89k3onnbY>
tx_100142,2025-06-23,LYFT,10.2,<PII:customer_name:eZcagcIRsqxDSSoZ>,<PII:customer_email:oX2UU9BIQIDMLaqE>,************8404,Seattle,TX,74882,<PII:account_id:37f12bZnrL36Owmh>
tx_100143,2024-10-29,LYFT,60.05,<PII:customer_name:eyigQfRZIP4nBPN7>,<PII:customer_email:_p5Q2qQsIL_BbeH0>,************4879,Portland,TX,24433,<PII:account_id:8pMS1f-Cbv7G47ui>
tx_100144,2024-09-16,AMAZON,62.56,<PII:customer_name:gkee_64A4I-t8izO>,<PII:customer_email:W5ViGB7EisSYkvF1>,************9793,Denver,OR,61961,<PII:account_id:AJJelWBj0te1PCNs>
tx_100145,2025-06-13,STARBUCKS,2.0,<PII:customer_name:cv67DkHno1xzLNGd>,<PII:customer_email:7c4-0x1e8TbF7uEs>,************0653,Austin,FL,76884,<PII:account_id:p4E6rML-IJFZBNga>
tx_100146,2024-10-22,COSTCO,49.36,<PII:customer_name:gkee_64A4I-t8izO>,<PII:customer_email:rYYHoaPAVfzWk7V7>,***********3800,Miami,WA,19176,<PII:account_id:UgbcZtInxwd057fo>
tx_100147,2025-03-22,TARGET,71.13,<PII:customer_name:m8wAV7wc4vHfWP88>,<PII:customer_email:fMyeylA7Mipf6jp6>,***********4068,Miami,WA,90969,<PII:account_id:J3vZBkesI_J6syCx>
tx_100148,2025-05-22,COSTCO,75.05,<PII:customer_name:4lEh4IQUBNzAXDKY>,<PII:customer_email:-Akp3gH_gBG7UYr5>,************8717,Miami,CO,38706,<PII:account_id:N5BJCBU50EvaX3y0>
tx_100149,2024-10-09,BESTBUY,18.82,<PII:customer_name:0onSX9nlkEIp8a0c>,<PII:customer_email:VTJvyLv9fczUZHmh>,************7142,Denver,TX,88212,<PII:account_id:Yv7fgrtxGdXfVLyN>
tx_100150,2025-03-06,BESTBUY,26.58,<PII:customer_name:dO1GI-_1ogXFAHYi>,<PII:customer_email:9P3RRDmLTDjMYvor>,************7832,Denver,OR,16380,<PII:account_id:VPuFfnFUxiwNTmQJ>
tx_100151,2024-11-16,BESTBUY,34.14,<PII:customer_name:6JJcXn2r6FWvTAMe>,<PII:customer_email:08NoXxba3zXzYmpc>,************4542,Miami,WA,41432,<PII:account_id:SWbbXY2SMQg8xyvJ>
tx_100152,2025-05-30,AMAZON,15.05,<PII:customer_name:SmRf24LKzIkB0yC3>,<PII:customer_email:Yo2L665xSV3-HOI9>,************6939,Portland,CO,82749,<PII:account_id:5zHnzFcWWmOsDKXN>
tx_100153,2025-05-09,AMAZON,81.7,<PII:customer_name:53cjPwXGF66Yh5C6>,<PII:customer_email:KZp1UUc6HBx75Pos>,************7210,Austin,TX,96041,<PII:account_id:8nuHHkVCjcZd9NDx>
tx_100154,2025-07-31,COSTCO,43.46,<PII:customer_name:r5t4AFfp-s3oRWON>,<PII:customer_email:07g8zq5vvBu09pFj>,************1894,Seattle,FL,52084,<PII:account_id:CkIIah4oRfzaWONa>
tx_100155,2024-10-12,BESTBUY,47.09,<PII:customer_name:rZRvLTykmptCYS5X>,<PII:customer_email:6FVu09tn0vGtuVuu>,************1378,Denver,CO,42448,<PII:account_id:EBkIpjKORKWAM7Os>
tx_100156,2025-03-08,BESTBUY,74.0,<PII:customer_name:GWSPtZAhITy5nk_o>,<PII:customer_email:RfObzVGkpjfCflGJ>,***********1823,Portland,FL,33026,<PII:account_id:8Ia8KW_1gpdFK2W6>
tx_100157,2024-10-10,STARBUCKS,33.41,<PII:customer_name:m8wAV7wc4vHfWP88>,<PII:customer_email:MDeilAPGR3YYeLV2>,************8769,Portland,FL,33795,<PII:account_id:-xhszWXquDaJyYPQ>
tx_100158,2024-08-21,UBER,76.02,<PII:customer_name:hDi8fKrACKQkbpMk>,<PII:customer_email:Cmx_T_cMimaxusib>,************1075,Austin,WA,80200,<PII:account_id:6KhfjvZf0lCHdcCO>
tx_100159,2025-04-15,WALMART,73.6,<PII:customer_name:GHJTBNfWYZLj9j6y>,<PII:customer_email:1i2k0hJOaNn5GM9m>,************6567,Seattle,WA,66632,<PII:account_id:QW6T6GyoZsGq4qWS>
tx_100160,2025-07-03,WALMART,79.52,<PII:customer_name:7dLjEO1TTd4l3cVx>,<PII:customer_email:bdfLP9q-xqqIjLxM>,************3532,Miami,TX,74971,<PII:account_id:H7hPS3ldxHBuGpkO>
tx_100161,2025-04-09,LYFT,63.22,<PII:customer_name:YNHhr_Qrq6rVotuv>,<PII:customer_email:tTd5bmR2ULR9W2Bc>,************5764,Portland,CO,61490,<PII:account_id:5yU8ky-4OICtyIcf>
tx_100162,2024-09-12,AMAZON,59.0,<PII:customer_name:PezSPRnHkDqOSDBO>,<PII:customer_email:yOtmdDVKxmtkd2uC>,************8901,Austin,FL,47133,<PII:account_id:Tt9xvv79dwlf1Xsy>
tx_100163,2025-04-07,COSTCO,74.04,<PII:customer_name:XHclHytgWrXIPucL>,<PII:customer_email:KA3MYmXc1b25-uki>,************5662,Austin,CO,23897,<PII:account_id:uU7D7aHcNmCdNpm_>
tx_100164,2025-07-25,AMAZON,60.21,<PII:customer_name:GHJTBNfWYZLj9j6y>,<PII:customer_email:jEB7wdlpvEefgEcB>,************1486,Seattle,TX,86234,<PII:account_id:19JCEtlQrN92f3M7>
tx_100165,2025-04-25,LYFT,89.14,<PII:customer_name:rHxe-ERAH1iFbD3T>,<PII:customer_email:42xKZisXPcYE1D4l>,***********0192,Miami,CO,70312,<PII:account_id:_LxP21UxWuyQuy9E>
tx_100166,2024-11-03,AMAZON,44.45,<PII:customer_name:PezSPRnHkDqOSDBO>,<PII:customer_email:NnEFwMP1VlJSFXG7>,************5747,Miami,OR,16521,<PII:account_id:9ryZUiffROYimt2y>
tx_100167,2025-04-23,AMAZON,64.27,<PII:customer_name:RSiEU4GK4UIc62g9>,<PII:customer_email:Vo0bG0IGNN-fhqdP>,************8020,Austin,WA,30800,<PII:account_id:8zzfB1rN_HCzZsPg>
tx_100168,2024-08-24,BESTBUY,62.62,<PII:customer_name:GHJTBNfWYZLj9j6y>,<PII:customer_email:I_6et8RWIGKrioIa>,************5054,Denver,OR,11436,<PII:account_id:MAoWYB8c_y3Lh8Yi>
tx_100169,2025-05-01,BESTBUY,90.04,<PII:customer_name:IHbnAOOqezeWM2sk>,<PII:customer_email:SllS-h9YoVXXL6T0>,************0122,Portland,WA,39963,<PII:account_id:MYYZTLgJtL8tDXHO>
tx_100170,2024-10-22,AMAZON,77.15,<PII:customer_name:iWoRB5zHc2WHN4Av>,<PII:customer_email:mu7iBDCEVhBhMUbK>,************2691,Austin,FL,37951,<PII:account_id:Rf0RG2v6ZlXNHblK>
tx_100171,2025-05-17,UBER,41.62,<PII:customer_name:dO1GI-_1ogXFAHYi>,<PII:customer_email:PqAEgSotQZKDitAF>,************4061,Austin,OR,13191,<PII:account_id:-PCaY4hErKL8YBK_>
tx_100172,2025-02-10,COSTCO,53.05,<PII:customer_name:tckDF569an43C6ob>,<PII:customer_email:CcMRqadXXJfmxvka>,************1632,Portland,WA,29407,<PII:account_id:MDn568262aHvBrgn>
tx_100173,2025-04-26,UBER,50.02,<PII:customer_name:-IS1Abl2WRxQ30J_>,<PII:customer_email:RTBmsjzisGU2CDT5>,************2149,Austin,CO,21325,<PII:account_id:ni-xQM4SIAIIeHHu>
tx_100174,2024-08-30,AMAZON,38.69,<PII:customer_name:CAadAl-avNEchuI0>,<PII:customer_email:UyWURtxL104DjS2_>,************2899,Seattle,WA,91593,<PII:account_id:uoVPqSzWrzbYSSXb>
tx_100175,2025-07-11,BESTBUY,67.73,<PII:customer_name:IHbnAOOqezeWM2sk>,<PII:customer_email:sMaPMmrhrmRqXyrQ>,************8453,Denver,WA,45041,<PII:account_id:RUi0TnNhw8DD-8kK>
tx_100176,2025-05-10,UBER,63.73,<PII:customer_name:eZcagcIRsqxDSSoZ>,<PII:customer_email:HWCmZ9LMLwv0iZrn>,************6786,Seattle,WA,26735,<PII:account_id:BUQQrlcGZlogSRDS>
tx_100177,2025-06-29,UBER,48.4,<PII:customer_name:BcRgLMUAJvyxVo-N>,<PII:customer_email:jpm0rGKMjn7Lu0OG>,************9133,Miami,CO,45985,<PII:account_id:k978Uel1BlR334gA>
tx_100178,2025-02-05,WALMART,91.75,<PII:customer_name:lL0y9ImSBzG5xasN>,<PII:customer_email:V-V5B0y19owLKqRr>,************5233,Denver,TX,67587,<PII:account_id:Wi0KzewDxg3MuVdR>
tx_100179,2025-01-18,AMAZON,69.96,<PII:customer_name:J5KX7FfkyyC3fACw>,<PII:customer_email:gnDDWDkgx04Vh3JO>,************3425,Austin,OR,52266,<PII:account_id:0F38s3AJE2CuZpHt>
tx_100180,2025-01-20,AMAZON,64.64,<PII:customer_name:RSiEU4GK4UIc62g9>,<PII:customer_email:IRkMRW8M4vpgb4AY>,************2174,Seattle,CO,82839,<PII:account_id:4zASitborvcZjfeW>
tx_100181,2024-09-30,COSTCO,79.31,<PII:customer_name:hXPjgcTkuiVcdaPM>,<PII:customer_email:RVK_emwGdzsvM1os>,************9950,Austin,WA,19636,<PII:account_id:9zf1j4ykowVf3Aiu>
tx_100182,2024-12-02,COSTCO,15.75,<PII:customer_name:UAvlETDd4U0--aVv>,<PII:customer_email:yk6h41MBc3zzjTcL>,************0613,Denver,TX,64857,<PII:account_id:lTFOjzIL3W0OpPxt>
tx_100183,2025-07-16,BESTBUY,41.67,<PII:customer_name:M9AYzlptbwhCE7IU>,<PII:customer_email:PcZphUcel-vmjqkY>,************0548,Austin,FL,57430,<PII:account_id:lFvy9l9_xCBCUfNG>
tx_100184,2024-08-19,AMAZON,79.28,<PII:customer_name:YNHhr_Qrq6rVotuv>,<PII:customer_email:-lwG10phpRGPOum3>,************5852,Portland,TX,32133,<PII:account_id:7VxxHCx-h3akNxji>
tx_100185,2025-07-18,STARBUCKS,61.45,<PII:customer_name:dO1GI-_1ogXFAHYi>,<PII:customer_email:IBVkzzlLlaYrIfyt>,************4158,Portland,CO,28377,<PII:account_id:9y5d_ptuj7amovcJ>
tx_100186,2025-03-24,WALMART,34.94,<PII:customer_name:ZDQh-ZaBVrrboqj5>,<PII:customer_email:vb3xw7JcUQZnj-oe>,************1916,Denver,TX,25029,<PII:account_id:j6jpW9SJXxNE911a>
tx_100187,2025-01-23,WALMART,34.9,<PII:customer_name:BcRgLMUAJvyxVo-N>,<PII:customer_email:-YOR0HJA4s418PaB>,************5048,Denver,OR,78179,<PII:account_id:wKBURC4Cc62c-fF2>
tx_100188,2024-11-05,LYFT,14.21,<PII:customer_name:WW_rkFHXzy1kwyxJ>,<PII:customer_email:DWVZShCl2uq4eoCX>,************1850,Austin,TX,71192,<PII:account_id:P-wtjMg5EeoYAGYy>
tx_100189,2024-11-15,TARGET,62.07,<PII:customer_name:RSiEU4GK4UIc62g9>,<PII:customer_email:2QX64G6js6kgkzOD>,************9805,Portland,TX,56883,<PII:account_id:xsw-P6P8pyoxMHxd>
tx_100190,2024-09-18,LYFT,87.03,<PII:customer_name:gkee_64A4I-t8izO>,<PII:customer_email:k9chnjY7h6O1bJ9u>,**********9082,Denver,FL,34773,<PII:account_id:te1mFFGXfPJ5gWho>
tx_100191,2025-01-05,WALMART,36.77,<PII:customer_name:3IkqtRt8y_awvh71>,<PII:customer_email:raP0of1uPTbRZQt6>,************3061,Seattle,WA,93703,<PII:account_id:2Be4RqiuVbmQk6Ap>
tx_100192,2024-09-15,COSTCO,104.22,<PII:customer_name:_bisErMeZ-BNqgAT>,<PII:customer_email:sCx0GCdSIv3S7Dh_>,************4329,Seattle,TX,40693,<PII:account_id:vr4pAKTuxUEshamy>
tx_100193,2025-01-26,LYFT,96.22,<PII:customer_name:u_zQ-yZKVcXDIgQF>,<PII:customer_email:0IDIRszubd6QhjYb>,************9400,Denver,TX,90591,<PII:account_id:FwGTwUr6wXto587Y>
tx_100194,2025-03-09,TARGET,2.0,<PII:customer_name:SmRf24LKzIkB0yC3>,<PII:customer_email:0KGDzqcngzC28Pk3>,************7468,Austin,CO,74931,<PII:account_id:rg7_t_Xmb6Ux1gF9>
tx_100195,2024-12-18,WALMART,36.27,<PII:customer_name:m8wAV7wc4vHfWP88>,<PII:customer_email:a_lcRjJ7gZuqqRto>,************1541,Portland,CO,57237,<PII:account_id:8wjqxEviiDLWUAun>
tx_100196,2024-12-13,BESTBUY,90.09,<PII:customer_name:WW_rkFHXzy1kwyxJ>,<PII:customer_email:vWluebclHJx1CunN>,************4460,Miami,WA,36775,<PII:account_id:_q3WXPXKTSLQU0iP>
tx_100197,2025-01-15,BESTBUY,46.17,<PII:customer_name:Az5deTH4dGgjSczw>,<PII:customer_email:es2jz2stGXbydecX>,************7437,Austin,CO,65605,<PII:account_id:uOXPHj1rpl1X62vs>
tx_100198,2025-06-30,UBER,50.67,<PII:customer_name:CAadAl-avNEchuI0>,<PII:customer_email:cwdQ5E0dqCgVDm9d>,************0563,Denver,WA,42791,<PII:account_id:xAdlbU2Lrt7vpaI5>
tx_100199,2025-07-15,LYFT,27.94,<PII:customer_name:SmRf24LKzIkB0yC3>,<PII:customer_email:dz5ddqdeoEKD_c7s>,************1808,Portland,CO,13155,<PII:account_id:pcJwFbwDd56HwnME>
tx_100200,2025-04-13,STARBUCKS,63.48,<PII:customer_name:CAadAl-avNEchuI0>,<PII:customer_email:45qqJe4PzWoHbPhk>,************1554,Miami,TX,61579,<PII:account_id:PkjruLKMyHIchnzI>
tx_100201,2024-08-13,BESTBUY,95.18,<PII:customer_name:cv67DkHno1xzLNGd>,<PII:customer_email:8BVXKtMLv0-ky6Ox>,************9912,Denver,TX,20578,<PII:account_id:gGWDdjKmeWDea1Hy>
tx_100202,2025-04-06,COSTCO,78.4,<PII:customer_name:_bisErMeZ-BNqgAT>,<PII:customer_email:KoSeH59Ny9z_b9lr>,************3214,Austin,CO,24290,<PII:account_id:PlJSy86Z7386goBE>
tx_100203,2024-11-10,TARGET,84.91,<PII:customer_name:Az5deTH4dGgjSczw>,<PII:customer_email:Buko6-IUt5fsTspX>,************4401,Seattle,TX,87579,<PII:account_id:_u6F0nHQ2bT4V_ar>
tx_100204,2025-02-07,BESTBUY,33.31,<PII:customer_name:r4rdlny7NG3wyRLO>,<PII:customer_email:VfJxZJd6QZmRbKyp>,************3832,Portland,CO,38166,<PII:account_id:JXP4xCXKyDlTvz87>
tx_100205,2025-02-20,AMAZON,53.58,<PII:customer_name:7_e_dsD7CTnsbmoi>,<PII:customer_email:r4nhOdX9ncRpU1py>,************8171,Miami,CO,87489,<PII:account_id:byrkHaXbINRA84NC>
tx_100206,2024-11-17,AMAZON,5.27,<PII:customer_name:8xmPXIGPZyCpg7PJ>,<PII:customer_email:0r57j6ze9Ur_R3Qu>,************3369,Miami,TX,48851,<PII:account_id:jrPgGvhC0toReoHd>
tx_100207,2024-09-07,TARGET,80.86,<PII:customer_name:ZDQh-ZaBVrrboqj5>,<PII:customer_email:iSRfh3gF1Gdv6-qI>,************8066,Portland,FL,66327,<PII:account_id:B-w4BV9ecnMH1Mpk>
tx_100208,2024-11-22,COSTCO,42.32,<PII:customer_name:SmRf24LKzIkB0yC3>,<PII:customer_email:y6QzJ5D2lfAKmPxX>,************9167,Austin,OR,96868,<PII:account_id:MAvtzW1zaGVj_5wq>
tx_100209,2025-04-25,STARBUCKS,2.0,<PII:customer_name:hXPjgcTkuiVcdaPM>,<PII:customer_email:Pe0XnzxW_vDwJTqQ>,************6524,Denver,OR,62252,<PII:account_id:09uYhOvashrYmCbS>
tx_100210,2024-10-22,STARBUCKS,52.15,<PII:customer_name:0a0KhFzvCMt5FOQo>,<PII:customer_email:E1gUOJSs9qTRzWYF>,************1435,Denver,TX,67254,<PII:account_id:uKrdWkRIFbuh7jAc>
tx_100211,2025-01-07,TARGET,67.47,<PII:customer_name:7R0JqJmHIGmCzIe->,<PII:customer_email:Gfic471f_vV0cxDs>,************4891,Austin,WA,51153,<PII:account_id:ykLKhb90mVFefNzk>
tx_100212,2025-07-11,LYFT,64.4,<PII:customer_name:8g38sgvllGDRL6wo>,<PII:customer_email:HUIiKGK42m9z2Pyp>,***********0534,Portland,OR,58019,<PII:account_id:0rlNPfjpdglMrM9S>
tx_100213,2024-10-01,STARBUCKS,62.37,<PII:customer_name:-IS1Abl2WRxQ30J_>,<PII:customer_email:508C4-FaV0ISYB8k>,************3707,Austin,OR,15375,<PII:account_id:mZA5UQ8k_qV7WlL7>
tx_100214,2025-06-10,WALMART,20.82,<PII:customer_name:a-NIv1jAKr4e-iwK>,<PII:customer_email:QccuQNrhkZ71EjYj>,************7356,Portland,OR,45647,<PII:account_id:JiVJD6MDdIPnwIG_>
tx_100215,2024-09-28,LYFT,90.53,<PII:customer_name:0a0KhFzvCMt5FOQo>,<PII:customer_email:DFPmuhQqan0PNCQA>,***********9200,Denver,OR,37977,<PII:account_id:VGwg5Xs9f2RsyiiM>
tx_100216,2025-02-22,STARBUCKS,52.09,<PII:customer_name:eZcagcIRsqxDSSoZ>,<PII:customer_email:mzRR-5orjOa1ajvy>,***********2147,Miami,WA,82946,<PII:account_id:QmZN2F8srdZ9TfzV>
tx_100217,2025-03-13,AMAZON,88.92,<PII:customer_name:LvLbSAeJTFRiufp4>,<PII:customer_email:1JGa6-sA5h5NFe1l>,************1277,Portland,WA,66577,<PII:account_id:2n71UhFpuhVbJnjR>
tx_100218,2025-03-17,COSTCO,10.42,<PII:customer_name:tckDF569an43C6ob>,<PII:customer_email:OZDfz3GUQAsQ9lU0>,************3471,Austin,WA,12679,<PII:account_id:dESZ9MUNkpa90cPf>
tx_100219,2025-02-20,AMAZON,15.79,<PII:customer_name:4lEh4IQUBNzAXDKY>,<PII:customer_email:rIhdN-1QiuCrFzii>,************8994,Seattle,FL,28056,<PII:account_id:j011t6_agL-JK9iM>
tx_100220,2024-12-24,STARBUCKS,49.4,<PII:customer_name:53cjPwXGF66Yh5C6>,<PII:customer_email:pF1HBKQYHztqqd_j>,************8854,Portland,FL,32903,<PII:account_id:45JVlLSG9EGVciDp>
tx_100221,2025-02-13,COSTCO,68.21,<PII:customer_name:u_zQ-yZKVcXDIgQF>,<PII:customer_email:Zw3hU3UAP1Eg3_OQ>,************2756,Austin,TX,21757,<PII:account_id:dq4ShvLfXCoANl4z>
tx_100222,2024-09-10,UBER,23.01,<PII:customer_name:7dLjEO1TTd4l3cVx>,<PII:customer_email:ynwLkWB509Pk1wIm>,************5882,Miami,TX,72787,<PII:account_id:wdWbeNmzChkLBsfn>
tx_100223,2025-08-08,WALMART,60.72,<PII:customer_name:7dLjEO1TTd4l3cVx>,<PII:customer_email:nMVv3pyCux-v8ZwK>,************7209,Austin,FL,35462,<PII:account_id:P2-ptCWe3lq6FHM9>
tx_100224,2025-07-01,AMAZON,17.45,<PII:customer_name:UAvlETDd4U0--aVv>,<PII:customer_email:QQELig3TiS_jHyKT>,***********0266,Miami,CO,66668,<PII:account_id:Jrsx61di2hXlVSZ9>
tx_100225,2025-07-22,TARGET,29.33,<PII:customer_name:XJVR3NOf7J0ddToL>,<PII:customer_email:Km7hnCADEuMVvCDw>,************3208,Denver,OR,54460,<PII:account_id:DK1yq2cMxdOS5tVG>
tx_100226,2025-07-29,AMAZON,59.89,<PII:customer_name:8g38sgvllGDRL6wo>,<PII:customer_email:vYZALVmlT9mGamnc>,************4198,Denver,TX,71069,<PII:account_id:g2JBbxsPljAyLYWX>
tx_100227,2024-10-29,COSTCO,2.0,<PII:customer_name:t5dKn9doXbfW8jT_>,<PII:customer_email:RxrHj2ZR7bN2D2rc>,************8024,Portland,WA,35629,<PII:account_id:tqVhILLoSrUIucHw>
tx_100228,2024-11-06,COSTCO,69.54,<PII:customer_name:8xmPXIGPZyCpg7PJ>,<PII:customer_email:BjOwRRChQkKefCyK>,************3267,Seattle,OR,13571,<PII:account_id:tAKmbAYoONzbp_0B>
tx_100229,2025-06-07,UBER,29.08,<PII:customer_name:Ss6tVLYaGULn20s9>,<PII:customer_email:_3LMhljzykVP0ty_>,************4744,Austin,TX,98293,<PII:account_id:60aQOygfLE68-pG2>
tx_100230,2025-04-20,STARBUCKS,64.1,<PII:customer_name:eyigQfRZIP4nBPN7>,<PII:customer_email:R7n49lpOWmKhPDy1>,************6890,Austin,OR,42622,<PII:account_id:I1Wm_G3NsQx3ohw9>
tx_100231,2024-10-16,WALMART,38.71,<PII:customer_name:WW_rkFHXzy1kwyxJ>,<PII:customer_email:__5tk2rQoOAaoDVg>,************8074,Seattle,TX,27653,<PII:account_id:Wp3kQVU3puUciIIE>
tx_100232,2025-03-15,BESTBUY,56.56,<PII:customer_name:w618MYbH_Ng6QdDC>,<PII:customer_email:alW38MFlc2cU0o81>,************2324,Austin,FL,77501,<PII:account_id:rEL8MiFh99kZ9-_U>
tx_100233,2025-01-06,AMAZON,32.13,<PII:customer_name:XHclHytgWrXIPucL>,<PII:customer_email:WN75jENJExaAU0_P>,************6044,Miami,WA,58652,<PII:account_id:BWGH5_EXbfdz-Yvu>
tx_100234,2025-06-12,WALMART,49.43,<PII:customer_name:AK5pXfGrl3cAJGjf>,<PII:customer_email:eqgsMkDsbTbIVx1d>,************6287,Denver,WA,44188,<PII:account_id:4I-1VaL0m7S-Qa7_>
tx_100235,2025-02-16,TARGET,82.9,<PII:customer_name:t5dKn9doXbfW8jT_>,<PII:customer_email:FU7nny9Zq2exLzAU>,************7044,Austin,OR,76445,<PII:account_id:sJL4JmBA8yQd0FBn>
tx_100236,2025-06-28,BESTBUY,51.53,<PII:customer_name:7sNyvAkZyf7oCYt3>,<PII:customer_email:vHZu8_AZHJ2ex1Ae>,************4356,Austin,FL,70704,<PII:account_id:fzOe-3jiAdar_4OE>
tx_100237,2024-12-16,COSTCO,37.79,<PII:customer_name:sWkPz8llDMQGF_fF>,<PII:customer_email:8jTKTbblPShyYmQs>,************8938,Seattle,CO,25877,<PII:account_id:aGxLeNS6DA_lfg8p>
tx_100238,2025-05-03,TARGET,12.56,<PII:customer_name:CAadAl-avNEchuI0>,<PII:customer_email:b6o2dSnAsbqimtQn>,************8866,Miami,OR,35132,<PII:account_id:DnpKxUzsmzPcIqyc>
tx_100239,2025-06-27,WALMART,55.76,<PII:customer_name:SmRf24LKzIkB0yC3>,<PII:customer_email:EdT5-59Es6xCeE7x>,************3663,Portland,TX,15355,<PII:account_id:mU4PBK2_tokOOwLO>
tx_100240,2024-10-27,UBER,30.0,<PII:customer_name:8g38sgvllGDRL6wo>,<PII:customer_email:TWuucohctqm-mhzl>,************2568,Portland,WA,26681,<PII:account_id:d-LeQDKja3kIcE3f>
tx_100241,2025-04-02,TARGET,120.99,<PII:customer_name:UAvlETDd4U0--aVv>,<PII:customer_email:8CcirngV3UBozmwo>,************3174,Austin,CO,21811,<PII:account_id:oeQSgF4qhhUO1kQz>
